type	hi
sdp	14.08
sdp	10.33
sdp	11.99
sdp	11.79
sdp	12.99
sdp	13.67
sdp	7.54
sdp	5.5
sdp	7.82
sdp	14
sdp	6.84
sdp	3.43
sdp	5.5
sdp	7.2
sdp	12.06
sdp	12.06
sdp	1.93
sdp	14.06
sdp	14
sdp	1.93
sdp	12.06
sdp	14
sdp	3.77
sdp	9.86
sdp	5.09
sdp	2.77
sdp	14.77
sdp	2.77
sdp	2.77
sdp	14.26
sdp	9.06
sdp	5.09
sdp	14.24
sdp	1.93
sdp	5.13
sdp	12.06
sdp	13.5
sdp	5.5
sdp	1.36
sdp	2.77
sdp	14.21
sdp	2.35
sdp	12.34
sdp	10.58
sdp	15.93
sdp	2.42
sdp	4.93
sdp	12.92
sdp	6.08
sdp	2.35
sdp	6.21
sdp	4.65
sdp	2.48
sdp	2.94
sdp	2.31
sdp	10.64
sdp	3.81
sdp	7.31
sdp	5.94
sdp	4.19
sdp	12.65
sdp	2.77
sdp	12.33
sdp	12.33
sdp	6.72
sdp	2.77
sdp	4.43
sdp	1.53
sdp	3.27
sdp	5.43
sdp	10.56
sdp	2.77
sdp	12.86
sdp	3.89
sdp	2.94
sdp	5.67
sdp	12.65
sdp	2.77
sdp	12.33
sdp	12.33
sdp	6.72
sdp	10.56
sdp	2.94
sdp	5.67
sdp	12.12
sdp	7.47
sdp	12.49
sdp	10.45
sdp	9.32
sdp	6.03
sdp	10.56
sdp	11.85
sdp	11.37
sdp	3.88
sdp	2.82
sdp	10.56
sdp	3.88
sdp	5.89
sdp	4.09
sdp	6.04
sdp	3.99
sdp	3.92
sdp	13.66
sdp	3.81
sdp	5.63
sdp	7.82
sdp	5.13
sdp	3.37
sdp	5.53
sdp	8.3
sdp	2.77
sdp	4.71
sdp	6.4
sdp	2.94
sdp	5.67
sdp	6.42
sdp	12.33
sdp	3.88
sdp	3.37
sdp	1.41
sdp	2.11
sdp	7.83
sdp	0.95
sdp	2.77
sdp	13.66
sdp	10.56
sdp	12.06
sdp	13.5
sdp	5.5
sdp	10.56
sdp	7.05
sdp	9.39
sdp	4.43
sdp	4.23
sdp	15.26
sdp	3.43
sdp	5.5
sdp	12.06
sdp	13.72
sdp	6.37
sdp	14
sdp	1.93
sdp	5.89
sdp	15.27
sdp	8.19
sdp	6.2
sdp	6.84
sdp	11.79
sdp	10.56
sdp	5.52
sdp	3.78
sdp	7.27
sdp	3.27
sdp	6.37
sdp	3.57
sdp	6.72
sdp	4.63
sdp	12.65
sdp	2.77
sdp	12.33
sdp	12.33
sdp	6.72
sdp	5.53
sdp	6.28
sdp	4.43
sdp	3.37
sdp	6.86
sdp	3.83
sdp	14.85
sdp	14.83
sdp	11.79
sdp	10.56
sdp	5.89
sdp	12.2
sdp	7.96
sdp	10.56
sdp	4.87
sdp	7.66
sdp	2.94
sdp	5.67
sdp	14.31
sdp	12.11
sdp	3.89
sdp	14
sdp	12.33
sdp	5.09
sdp	5.89
sdp	12.92
sdp	9.03
sdp	3.37
sdp	10.56
sdp	2.77
sdp	12.86
sdp	2.77
sdp	2.77
sdp	2.77
sdp	2.9
sdp	7.83
sdp	0.95
sdp	5.3
sdp	2.31
sdp	5.36
sdp	8.37
sdp	4.75
sdp	9.65
sdp	6.06
sdp	2.94
sdp	5.67
sdp	11.55
sdp	14.85
sdp	14.83
sdp	10.56
sdp	11.79
sdp	5.89
sdp	12.2
sdp	7.96
sdp	2.94
sdp	14.59
sdp	2.9
sdp	4.23
sdp	3.81
sdp	3.65
sdp	4.49
sdp	3.81
sdp	5.5
sdp	7.87
sdp	14.5
sdp	5.67
sdp	11.99
sdp	2.94
sdp	5.67
sdp	5.63
sdp	6.37
sdp	5.51
sdp	7.06
sdp	10.56
sdp	15.27
sdp	5.94
sdp	4.19
sdp	5.53
sdp	4.3
sdp	3.69
sdp	1.53
sdp	8.01
sdp	2.77
sdp	2.82
sdp	2.94
sdp	6.84
sdp	5.97
sdp	12.49
sdp	10.56
sdp	5.67
sdp	14.89
sdp	16.41
sdp	10.92
sdp	8.27
sdp	4.84
sdp	6.55
sdp	13.53
sdp	5.67
sdp	3.89
sdp	1.41
sdp	6.55
sdp	13.61
sdp	6.06
sdp	8.98
sdp	12.2
sdp	5.89
sdp	5.67
sdp	12.49
sdp	4.88
sdp	5.66
sdp	13.08
sdp	9.61
sdp	5.5
sdp	13.35
sdp	9.61
sdp	9.61
sdp	7.82
sdp	3.81
sdp	5.09
sdp	2.77
sdp	12.65
sdp	2.77
sdp	6.72
sdp	14
sdp	3.43
sdp	12.06
sdp	6.84
sdp	5.5
sdp	7.2
sdp	14.52
sdp	5.89
sdp	5.22
sdp	8.19
sdp	12.2
sdp	2.94
sdp	5.67
sdp	1.49
sdp	3.89
sdp	3.89
sdp	3.89
sdp	8.48
sdp	14.3
sdp	10.1
sdp	14.93
sdp	3.43
sdp	5.5
sdp	12.06
sdp	8.37
sdp	3.95
sdp	5.09
sdp	2.77
sdp	12.65
sdp	2.77
sdp	6.72
sdp	3.92
sdp	14.06
sdp	14.33
sdp	14
sdp	8.98
sdp	13.5
sdp	2.42
sdp	5.89
sdp	12.92
sdp	2.35
sdp	12.33
sdp	3.53
sdp	1.41
sdp	2.77
sdp	13.74
sdp	1.93
sdp	5.89
sdp	8.19
sdp	7.26
sdp	1.93
sdp	12.06
sdp	5.09
sdp	11.3
sdp	5.67
sdp	10.56
sdp	14.06
sdp	9.39
sdp	4.43
sdp	4.23
sdp	3.81
sdp	3.8
sdp	9.11
sdp	3.8
sdp	11.31
sdp	3.88
sdp	1.41
sdp	6.36
sdp	3.52
sdp	2.28
sdp	8.09
sdp	8.87
sdp	5.97
sdp	5.13
sdp	14.98
sdp	1.41
sdp	7.2
sdp	7.82
sdp	10.15
sdp	2.77
sdp	12.33
sdp	2.77
sdp	12.06
sdp	3.89
sdp	1.49
sdp	3.88
sdp	4.56
sdp	3.81
sdp	1.49
sdp	2.94
sdp	2.77
sdp	2.94
sdp	12.06
sdp	3.43
sdp	5.5
sdp	7.28
sdp	14.85
sdp	2.77
sdp	3.89
sdp	7.54
sdp	1.95
sdp	2.48
sdp	1.49
sdp	3.92
sdp	2.77
sdp	3.81
sdp	6.81
sdp	6.81
sdp	5.67
sdp	4.49
sdp	7.26
sdp	11.84
sdp	11.62
sdp	6.55
sdp	9.02
sdp	8.13
sdp	3.27
sdp	2.52
sdp	1.49
sdp	5.5
sdp	14.77
sdp	5.73
sdp	6.96
sdp	6.17
sdp	6.4
sdp	5.09
sdp	7.57
sdp	7
sdp	6.5
sdp	3.89
sdp	7.1
sdp	3.73
sdp	14.78
sdp	5.5
sdp	13.81
sdp	8.9
sdp	1.6
sdp	14.06
sdp	8.19
sdp	5.5
sdp	7.87
sdp	1.41
sdp	3.76
sdp	10.45
sdp	9.32
sdp	6.03
sdp	2.35
sdp	9.42
sdp	2.77
sdp	3.43
sdp	5.5
sdp	12.06
sdp	2.35
sdp	8.13
sdp	5.76
sdp	4.56
sdp	3.81
sdp	11.68
sdp	12.2
sdp	12.86
sdp	14
sdp	3.43
sdp	5.5
sdp	4.87
sdp	16.36
sdp	5.73
sdp	3.43
sdp	5.5
sdp	7.12
sdp	4.34
sdp	14.06
sdp	12.12
sdp	6.08
sdp	3.69
sdp	5.09
sdp	2.77
sdp	8.9
sdp	2.94
sdp	5.67
sdp	5.09
sdp	10.54
sdp	8.98
sdp	13.5
sdp	5.67
sdp	6.84
sdp	14.3
sdp	8.19
sdp	14
sdp	5.09
sdp	3.69
sdp	5.9
sdp	3.88
sdp	9.43
sdp	10.07
sdp	10.15
sdp	14.06
sdp	14
sdp	12.12
sdp	7.47
sdp	12.2
sdp	10.56
sdp	12.06
sdp	2.94
sdp	5.67
sdp	4.63
sdp	8.9
sdp	13.6
sdp	13.81
sdp	2.77
sdp	5.71
sdp	12.56
sdp	2.48
sdp	5.5
sdp	14
sdp	0.95
sdp	9.06
sdp	2.9
sdp	1.93
sdp	14.3
sdp	3.43
sdp	5.5
sdp	12.06
sdp	5.5
sdp	4.63
sdp	2.94
sdp	5.67
sdp	5.67
sdp	8.83
sdp	2.82
sdp	8.1
sdp	6.55
sdp	2.48
sdp	3.81
sdp	8.98
sdp	5.06
sdp	1.36
sdp	2.35
sdp	10.97
sdp	10.56
sdp	12.06
sdp	1.49
sdp	3.89
sdp	2.89
sdp	11.8
sdp	14.89
sdp	7.97
sdp	3.89
sdp	2.48
sdp	12.36
sdp	4.95
sdp	12.06
sdp	12.06
sdp	7.26
sdp	5.89
sdp	3.69
sdp	2.35
sdp	2.77
sdp	8.98
sdp	5.89
sdp	11.19
sdp	5.89
sdp	6.2
sdp	3.81
sdp	5.31
sdp	1.49
sdp	12.33
sdp	1.36
sdp	2.9
sdp	5.5
sdp	3.88
sdp	2.77
sdp	5.36
sdp	5.67
sdp	7.75
sdp	5.89
sdp	2.35
sdp	5.09
sdp	7.61
sdp	1.95
sdp	13.53
sdp	4.07
sdp	3.89
sdp	5.91
sdp	6.36
sdp	6.68
sdp	2.9
sdp	4.68
sdp	5.09
sdp	12.56
sdp	2.48
sdp	5.5
sdp	14
sdp	8.98
sdp	5.41
sdp	3.88
sdp	6.52
sdp	6.36
sdp	15.21
sdp	6.62
sdp	6.62
sdp	8.98
sdp	12.06
sdp	14.55
sdp	6.55
sdp	3.51
sdp	12.58
sdp	8.44
sdp	11.54
sdp	12.58
sdp	10.56
sdp	2.28
sdp	14.62
sdp	14.59
sdp	12.64
sdp	11.54
sdp	2.9
sdp	4.68
sdp	13.16
sdp	2.94
sdp	5.26
sdp	10.64
sdp	13.66
sdp	3.81
sdp	1.93
sdp	13.81
sdp	6.2
sdp	5.36
sdp	4.23
sdp	3.88
sdp	9.38
sdp	6.84
sdp	12.2
sdp	3.69
sdp	2.35
sdp	2.77
sdp	3.69
sdp	2.35
sdp	2.77
sdp	2.48
sdp	3.81
sdp	5.5
sdp	11.68
sdp	6.84
sdp	10.56
sdp	14.89
sdp	12.56
sdp	7.75
sdp	5.67
sdp	6.84
sdp	5.09
sdp	11.38
sdp	8.9
sdp	5.09
sdp	3.69
sdp	2.35
sdp	2.77
sdp	1.93
sdp	8.98
sdp	15.16
sdp	0.95
sdp	12.2
sdp	11.78
sdp	12.58
sdp	1.36
sdp	11.54
sdp	12.56
sdp	2.48
sdp	5.5
sdp	14
sdp	12.02
sdp	11.87
sdp	15.27
sdp	2.9
sdp	4.68
sdp	8.98
sdp	6.2
sdp	14
sdp	8.98
sdp	6.2
sdp	6.72
sdp	3.69
sdp	2.35
sdp	2.77
sdp	9.33
sdp	2.94
sdp	5.67
sdp	2.9
sdp	4.68
sdp	5.67
sdp	5.09
sdp	6.84
sdp	11.38
sdp	8.9
sdp	5.09
sdp	3.88
sdp	6.62
sdp	5.09
sdp	2.48
sdp	5.89
sdp	5.5
sdp	5.22
sdp	7.87
sdp	2.77
sdp	14.77
sdp	8.9
sdp	8.1
sdp	6.55
sdp	8.98
sdp	6.21
sdp	13.5
sdp	12.06
sdp	4.74
sdp	12.58
sdp	1.93
sdp	5.89
sdp	5.66
sdp	5.5
sdp	5.22
sdp	12.2
sdp	9.96
sdp	8.02
sdp	12.86
sdp	12.2
sdp	14
sdp	11.59
sdp	3.27
sdp	4.23
sdp	1.53
sdp	2.55
sdp	3.89
sdp	4.23
sdp	3.89
sdp	2.31
sdp	6.58
sdp	11.78
sdp	12.58
sdp	2.89
sdp	3.85
sdp	9.12
sdp	12.17
sdp	10.56
sdp	2.28
sdp	14.62
sdp	11.78
sdp	12.58
sdp	2.9
sdp	4.68
sdp	3.69
sdp	2.35
sdp	2.77
sdp	15.44
sdp	4.34
sdp	6.84
sdp	8.1
sdp	6.55
sdp	4.48
sdp	5.71
sdp	10.97
sdp	5.09
sdp	2.9
sdp	4.68
sdp	2.48
sdp	2.94
sdp	13.16
sdp	12.26
sdp	2.31
sdp	13.66
sdp	6.28
sdp	10.64
sdp	3.43
sdp	6.2
sdp	2.48
sdp	5.5
sdp	5.22
sdp	5.89
sdp	12.2
sdp	11.78
sdp	12.58
sdp	3.89
sdp	3.89
sdp	3.89
sdp	8.48
sdp	11.68
sdp	14.01
sdp	6.84
sdp	12.06
sdp	5.63
sdp	7.62
sdp	11.78
sdp	12.93
sdp	12.58
sdp	2.31
sdp	7.95
sdp	2.94
sdp	5.67
sdp	4.52
sdp	6.72
sdp	12.2
sdp	5.67
sdp	9.63
sdp	2.52
sdp	5.09
sdp	10.97
sdp	6.2
sdp	13.81
sdp	5.5
sdp	8.1
sdp	10.56
sdp	5.5
sdp	5.67
sdp	10.15
sdp	2.82
sdp	2.35
sdp	2.77
sdp	12.64
sdp	11.54
sdp	1.53
sdp	13.43
sdp	5.87
sdp	6.72
sdp	14.89
sdp	2.9
sdp	4.68
sdp	14
sdp	15.3
sdp	13.66
sdp	5.5
sdp	14.52
sdp	6.05
sdp	11.22
sdp	2.99
sdp	7.26
sdp	13.54
sdp	3.69
sdp	2.35
sdp	2.77
sdp	12.51
sdp	10.97
sdp	6.68
sdp	5.5
sdp	5.5
sdp	11.78
sdp	12.58
sdp	12.33
sdp	5.09
sdp	8.27
sdp	8.24
sdp	5.66
sdp	8.19
sdp	6.84
sdp	14.82
sdp	7.61
sdp	2.66
sdp	2.35
sdp	4.74
sdp	1.49
sdp	3.89
sdp	3.89
sdp	3.89
sdp	8.48
sdp	12.93
sdp	4.48
sdp	12.56
sdp	2.48
sdp	5.5
sdp	14
sdp	2.71
sdp	12.64
sdp	11.54
sdp	4.74
sdp	12.06
sdp	12.51
sdp	10.97
sdp	5.67
sdp	6.84
sdp	5.09
sdp	11.38
sdp	8.9
sdp	5.09
sdp	0.54
sdp	2.94
sdp	5.67
sdp	3.35
sdp	4.27
sdp	12.08
sdp	2.77
sdp	5.89
sdp	5.5
sdp	6.84
sdp	5.09
sdp	16.17
sdp	2.82
sdp	2.35
sdp	2.9
sdp	4.68
sdp	4.33
sdp	10.97
sdp	2.48
sdp	2.94
sdp	13.16
sdp	2.31
sdp	13.66
sdp	6.28
sdp	3.81
sdp	5.36
sdp	4.23
sdp	3.88
sdp	1.93
sdp	5.89
sdp	6.2
sdp	12.06
sdp	8.98
sdp	6.2
sdp	3.8
sdp	9.11
sdp	3.8
sdp	11.31
sdp	12.64
sdp	11.54
sdp	12.26
sdp	7.26
sdp	3.81
sdp	1.93
sdp	2.94
sdp	5.67
sdp	12.64
sdp	11.54
sdp	10.56
sdp	8.98
sdp	6.2
sdp	6.05
sdp	14.36
sdp	8.19
sdp	10.56
sdp	2.28
sdp	14.62
sdp	8.98
sdp	11.68
sdp	5.5
sdp	7.12
sdp	12.33
sdp	1.36
sdp	2.9
sdp	2.94
sdp	3.92
sdp	13.66
sdp	3.81
sdp	2.77
sdp	3.69
sdp	2.35
sdp	2.77
sdp	5.89
sdp	13.51
sdp	12.58
sdp	5.36
sdp	4.23
sdp	3.88
sdp	5.36
sdp	7.59
sdp	5.09
sdp	6.08
sdp	12.92
sdp	9.42
sdp	12.06
sdp	13.5
sdp	14
sdp	5.15
sdp	5.67
sdp	14.52
sdp	2.82
sdp	8.9
sdp	2.35
sdp	5.66
sdp	8.19
sdp	6.84
sdp	4.63
sdp	10.85
sdp	6.55
sdp	15.71
sdp	5.15
sdp	15.94
sdp	4.84
sdp	0.95
sdp	2.94
sdp	11.78
sdp	12.58
sdp	11.78
sdp	12.58
sdp	4.63
sdp	12.56
sdp	2.48
sdp	5.5
sdp	14
sdp	5.09
sdp	5.89
sdp	12.92
sdp	2.35
sdp	12.33
sdp	12.06
sdp	5.67
sdp	6.84
sdp	15.27
sdp	3.65
sdp	11.38
sdp	12.21
sdp	3.69
sdp	2.35
sdp	2.77
sdp	5.36
sdp	4.23
sdp	3.88
sdp	1.93
sdp	12.06
sdp	6.2
sdp	6.95
sdp	9.38
sdp	5.97
sdp	8.19
sdp	12.2
sdp	12.06
sdp	0.54
sdp	11.38
sdp	2.52
sdp	9.42
sdp	10.97
sdp	5.09
sdp	2.9
sdp	16.49
sdp	13.51
sdp	12.58
sdp	3.43
sdp	6.84
sdp	7.2
sdp	4.74
sdp	3.69
sdp	2.35
sdp	2.77
sdp	2.52
sdp	6.96
sdp	10.15
sdp	5.67
sdp	6.84
sdp	12.58
sdp	3.43
sdp	5.5
sdp	5.6
sdp	6.68
sdp	5.26
sdp	5.89
sdp	5.26
sdp	6.38
sdp	14
sdp	13.66
sdp	3.81
sdp	5.89
sdp	2.35
sdp	6.72
sdp	6.72
sdp	10.42
sdp	6.84
sdp	11.59
sdp	11.39
sdp	3.89
sdp	3.69
sdp	2.35
sdp	2.77
sdp	5.36
sdp	5.89
sdp	12.92
sdp	3.43
sdp	14.3
sdp	5.89
sdp	11.2
sdp	11.55
sdp	8.27
sdp	5.69
sdp	5.36
sdp	4.23
sdp	3.88
sdp	6.15
sdp	3.43
sdp	9.33
sdp	13.61
sdp	3.76
sdp	2.35
sdp	2.35
sdp	2.35
sdp	2.35
sdp	1.36
sdp	15.56
sdp	9.36
sdp	2.9
sdp	3.76
sdp	3.76
sdp	12.06
sdp	14
sdp	5.89
sdp	5.89
sdp	7.2
sdp	6.2
sdp	5.5
sdp	13.5
sdp	11.23
sdp	8.56
sdp	6.4
sdp	11.23
sdp	8.56
sdp	3.76
sdp	14.77
sdp	6.84
sdp	1.36
sdp	9.36
sdp	2.9
sdp	3.76
sdp	3.43
sdp	14
sdp	4.74
sdp	3.76
sdp	3.43
sdp	12.06
sdp	9.33
sdp	13.61
sdp	12.06
sdp	3.43
sdp	5.5
sdp	3.76
sdp	11.97
sdp	2.39
sdp	15.38
sdp	10.58
sdp	3.76
sdp	3.43
sdp	5.5
sdp	5.67
sdp	6.2
sdp	9.05
sdp	9.05
sdp	4.52
sdp	9.05
sdp	7.62
sdp	2.77
sdp	5.67
sdp	7.26
sdp	15.3
sdp	3.76
sdp	4.65
sdp	2.35
sdp	2.35
sdp	5.12
sdp	11.34
sdp	11.34
sdp	3.76
sdp	14.06
sdp	12.06
sdp	5.5
sdp	3.76
sdp	12.06
sdp	5.66
sdp	7.2
sdp	15.57
sdp	6.84
sdp	5.67
sdp	12.33
sdp	1.36
sdp	9.36
sdp	2.9
sdp	3.76
sdp	3.76
sdp	3.43
sdp	5.5
sdp	12.06
sdp	4.74
sdp	3.43
sdp	12.06
sdp	7.54
sdp	8.56
sdp	13.61
sdp	2.35
sdp	2.35
sdp	5.46
sdp	3.43
sdp	14
sdp	3.76
sdp	3.43
sdp	5.5
sdp	13.89
sdp	5.67
sdp	7.2
sdp	7.2
sdp	14
sdp	15.22
sdp	13.61
sdp	5.86
sdp	3.88
sdp	3.37
sdp	5.67
sdp	1.97
sdp	13.89
sdp	3.76
sdp	1.93
sdp	1.93
sdp	5.46
sdp	3.43
sdp	11.68
sdp	5.67
sdp	6.2
sdp	3.76
sdp	1.93
sdp	5.66
sdp	7.2
sdp	2.9
sdp	2.35
sdp	3.76
sdp	3.43
sdp	9.33
sdp	12.06
sdp	13.61
sdp	1.97
sdp	11.68
sdp	5.89
sdp	13.38
sdp	6.2
sdp	14.71
sdp	5.89
sdp	2.35
sdp	2.35
sdp	5.89
sdp	12.2
sdp	6.15
sdp	15.93
sdp	5.69
sdp	3.43
sdp	5.5
sdp	3.92
sdp	8.1
sdp	12.56
sdp	11.68
sdp	5.89
sdp	13.38
sdp	6.2
sdp	13
sdp	6.08
sdp	3.43
sdp	12.06
sdp	13.61
sdp	3.43
sdp	9.33
sdp	5.5
sdp	13.61
sdp	3.35
sdp	1.4
sdp	5.28
sdp	5.7
sdp	11.68
sdp	11.79
sdp	10.15
sdp	10.33
sdp	15.25
sdp	3.76
sdp	3.76
sdp	3.51
sdp	8.3
sdp	2.52
sdp	2.94
sdp	5.5
sdp	3.43
sdp	12.06
sdp	9.33
sdp	13.61
sdp	3.76
sdp	10.15
sdp	1.93
sdp	3.76
sdp	14.77
sdp	2.77
sdp	7.75
sdp	5.09
sdp	9.05
sdp	9.05
sdp	4.52
sdp	9.05
sdp	7.62
sdp	2.42
sdp	13.61
sdp	3.76
sdp	14.3
sdp	9.72
sdp	15.3
sdp	12.06
sdp	5.89
sdp	3.76
sdp	14
sdp	1.93
sdp	3.43
sdp	5.5
sdp	2.35
sdp	8.02
sdp	1.93
sdp	5.46
sdp	3.43
sdp	14
sdp	3.43
sdp	6.84
sdp	5.5
sdp	3.43
sdp	12.06
sdp	9.33
sdp	13.61
sdp	3.76
sdp	2.48
sdp	2.94
sdp	13.16
sdp	2.31
sdp	13.66
sdp	3.81
sdp	3.76
sdp	10.56
sdp	5.67
sdp	14
sdp	3.43
sdp	12.06
sdp	9.33
sdp	13.61
sdp	8.98
sdp	5.5
sdp	12.56
sdp	3.43
sdp	5.5
sdp	14.81
sdp	15.57
sdp	4.74
sdp	6.36
sdp	5.24
sdp	2.77
sdp	6.72
sdp	3.76
sdp	14.08
sdp	14.08
sdp	5.89
sdp	14.52
sdp	14
sdp	3.43
sdp	5.5
sdp	8.19
sdp	10.56
sdp	3.43
sdp	6.28
sdp	3.43
sdp	5.5
sdp	4.74
sdp	11.68
sdp	6.2
sdp	3.43
sdp	11.23
sdp	5.89
sdp	10.58
sdp	15.93
sdp	1.36
sdp	9.39
sdp	5.35
sdp	2.77
sdp	6.84
sdp	4.65
sdp	11.79
sdp	8.38
sdp	5.35
sdp	5.92
sdp	5.59
sdp	15.3
sdp	5.5
sdp	15.78
sdp	15.75
sdp	7.45
sdp	8.43
sdp	1.41
sdp	1.41
sdp	12.63
sdp	1.57
sdp	2.59
sdp	2.35
sdp	13.11
sdp	5.5
sdp	9.72
sdp	6.27
sdp	8.19
sdp	6.39
sdp	9.37
sdp	12.49
sdp	1.93
sdp	14.06
sdp	5.5
sdp	6.2
sdp	6.84
sdp	7.87
sdp	1.49
sdp	5.09
sdp	3.41
sdp	12.26
sdp	7.26
sdp	3.81
sdp	2.77
sdp	5.5
sdp	5.22
sdp	14.38
sdp	6.09
sdp	5.52
sdp	15.3
sdp	16.29
sdp	6.66
sdp	16.22
sdp	10.01
sdp	4.26
sdp	15.58
sdp	6.29
sdp	8.89
sdp	2.77
sdp	5.09
sdp	13.73
sdp	5.64
sdp	10.07
sdp	2.9
sdp	5.5
sdp	7.87
sdp	9.37
sdp	6.39
sdp	4.97
sdp	9.39
sdp	1.93
sdp	14.06
sdp	5.5
sdp	6.2
sdp	13.14
sdp	2.94
sdp	2.94
sdp	12.54
sdp	16.16
sdp	6.37
sdp	2.77
sdp	4.34
sdp	2.94
sdp	3.92
sdp	4.52
sdp	3.81
sdp	8.3
sdp	2.77
sdp	4.71
sdp	6.4
sdp	4.33
sdp	15.59
sdp	2.48
sdp	12.56
sdp	2.94
sdp	13.66
sdp	3.81
sdp	6.84
sdp	2.82
sdp	3.72
sdp	2.77
sdp	3.83
sdp	7.39
sdp	14.12
sdp	5.57
sdp	5.43
sdp	3.03
sdp	11.86
sdp	10.56
sdp	5.5
sdp	12.2
sdp	5.22
sdp	5.5
sdp	11.68
sdp	14.83
sdp	1.4
sdp	6.37
sdp	16.12
sdp	3.76
sdp	2.52
sdp	5.19
sdp	2.77
sdp	2.77
sdp	14.5
sdp	7.31
sdp	4.87
sdp	5.1
sdp	2.71
sdp	12.56
sdp	2.94
sdp	13.66
sdp	3.81
sdp	13.64
sdp	2.11
sdp	2.48
sdp	0.95
sdp	1.4
sdp	2.94
sdp	13.16
sdp	1.53
sdp	4.63
sdp	3.53
sdp	2.71
sdp	17.39
sdp	5.11
sdp	3.27
sdp	7.41
sdp	15.78
sdp	16.44
sdp	14.95
sdp	7.08
sdp	14.39
sdp	1.36
sdp	6.37
sdp	7.04
sdp	14.75
sdp	5.26
sdp	10.12
sdp	1.4
sdp	10.58
sdp	1.53
sdp	6.37
sdp	13.12
sdp	8.3
sdp	4.75
sdp	2.39
sdp	3.53
sdp	6.09
sdp	4.68
sdp	3.89
sdp	5.38
sdp	13.36
sdp	3.48
sdp	4.81
sdp	4.65
sdp	3.88
sdp	4.02
sdp	6.62
sdp	4.7
sdp	8.86
sdp	5.92
sdp	10.7
sdp	8.41
sdp	14.47
sdp	6.88
sdp	11.83
sdp	3
sdp	6.79
sdp	4.02
sdp	6.09
sdp	5.52
sdp	15.3
sdp	16.29
sdp	14.09
sdp	13.19
sdp	10.29
sdp	15.07
sdp	7.26
sdp	8.24
sdp	14.55
sdp	4.75
sdp	4.35
sdp	11.65
sdp	10.85
sdp	4.87
sdp	5.63
sdp	4.88
sdp	15.8
sdp	5.53
sdp	4.53
sdp	12.26
sdp	7.26
sdp	3.81
sdp	6.09
sdp	15.3
sdp	16.29
sdp	12.26
sdp	7.26
sdp	3.81
sdp	12.56
sdp	2.94
sdp	13.66
sdp	3.81
sdp	6.09
sdp	15.3
sdp	16.29
sdp	5.5
sdp	5.5
sdp	13.5
sdp	5.41
sdp	5.14
sdp	4.52
sdp	2.77
sdp	6.75
sdp	2.52
sdp	6.09
sdp	5.52
sdp	16.29
sdp	12.56
sdp	2.94
sdp	13.66
sdp	3.81
sdp	6.09
sdp	15.3
sdp	16.29
sdp	6.09
sdp	16.29
sdp	2.94
sdp	12.97
sdp	3.81
sdp	4.1
sdp	3.88
sdp	6.87
sdp	2.77
sdp	11.83
sdp	12.56
sdp	2.94
sdp	14.3
sdp	13.66
sdp	3.81
sdp	10.3
sdp	12.08
sdp	10.92
sdp	15.18
sdp	7.11
sdp	13.66
sdp	6.64
sdp	16.58
sdp	2.9
sdp	5.5
sdp	6.84
sdp	7.87
sdp	7.54
sdp	3.54
sdp	6.76
sdp	14.28
sdp	4.71
sdp	12.5
sdp	7.38
sdp	2.35
sdp	4.87
sdp	1.53
sdp	12.56
sdp	2.94
sdp	13.66
sdp	3.81
sdp	5.22
sdp	5.5
sdp	11.81
sdp	6.09
sdp	15.3
sdp	16.29
sdp	5.03
sdp	2.77
sdp	12.57
sdp	7.76
sdp	14.89
sdp	3.76
sdp	16.7
sdp	12.61
sdp	2.77
sdp	4.91
sdp	3.89
sdp	6.75
sdp	8.92
sdp	2.55
sdp	2.82
sdp	5.31
sdp	9.48
sdp	10.68
sdp	6.08
sdp	1.95
sdp	8.38
sdp	3.89
sdp	13.78
sdp	3
sdp	15.74
sdp	9.26
sdp	14.73
sdp	4.43
sdp	2.82
sdp	8.56
sdp	5.5
sdp	5.5
sdp	13.5
sdp	5.41
sdp	12.49
sdp	3.88
sdp	7.76
sdp	2.81
sdp	4.43
sdp	12.17
sdp	6.55
sdp	6.28
sdp	1.36
sdp	14.3
sdp	2.85
sdp	2.48
sdp	1.93
sdp	5.67
sdp	5.5
sdp	6.84
sdp	10.56
sdp	4.77
sdp	14.75
sdp	5.26
sdp	10.12
sdp	1.4
sdp	10.58
sdp	1.53
sdp	5.29
sdp	3.81
sdp	1.93
sdp	5.67
sdp	5.5
sdp	5.73
sdp	0.95
sdp	14.1
sdp	5.89
sdp	5.5
sdp	14.84
sdp	1.49
sdp	6.36
sdp	4.36
sdp	5.71
sdp	2.42
sdp	12.56
sdp	2.94
sdp	13.66
sdp	3.81
sdp	12.06
sdp	16.46
sdp	4.7
sdp	8.16
sdp	13.16
sdp	9.78
sdp	13.75
sdp	2.52
sdp	12.33
sdp	12.33
sdp	5.89
sdp	12.92
sdp	4.81
sdp	12.47
sdp	8.87
sdp	5.36
sdp	1.49
sdp	9.29
sdp	6.96
sdp	2.94
sdp	10.12
sdp	1.53
sdp	11.27
sdp	6.36
sdp	14.47
sdp	3.27
sdp	12.54
sdp	2.35
sdp	12.33
sdp	6.75
sdp	2.81
sdp	3.27
sdp	12.54
sdp	8.8
sdp	12.33
sdp	6.75
sdp	3.54
sdp	1.49
sdp	6.84
sdp	11.37
sdp	3.88
sdp	3.37
sdp	6.05
sdp	2.44
sdp	8.31
